,index,symbol,label,L-240min,O-240min,V-240min,C-240min,H-240min
15976,2019-05-05 00:00:00,BTCUSDT,0.026105675973484118,5624.89,5641.73,3108.133247000001,5681.14,5694.3
16006,2019-05-05 04:00:00,BTCUSDT,-0.002785854583193914,5679.88,5681.12,8701.954448,5829.45,5874.34
16036,2019-05-05 08:00:00,BTCUSDT,-0.010013400513657731,5760.0,5829.83,4150.807439000005,5813.21,5839.9
16066,2019-05-05 12:00:00,BTCUSDT,0.002178974804517786,5738.02,5814.14,4407.027397000002,5755.0,5830.67
16096,2019-05-05 16:00:00,BTCUSDT,0.0004334603661180214,5710.63,5754.13,4074.713834000001,5767.54,5798.82
16126,2019-05-05 20:00:00,BTCUSDT,-0.0002443657236345098,5750.0,5768.35,3986.937946999998,5770.04,5808.22
16156,2019-05-06 00:00:00,BTCUSDT,0.0012117261810862257,5696.0,5768.53,4168.449616999998,5768.63,5786.75
16186,2019-05-06 04:00:00,BTCUSDT,-0.013905000675252131,5760.64,5768.63,3071.02189,5775.62,5818.0
16216,2019-05-06 08:00:00,BTCUSDT,-0.010413831731723168,5642.5,5773.18,6828.532165000002,5695.31,5796.59
16246,2019-05-06 12:00:00,BTCUSDT,0.011651880766501144,5619.14,5693.03,3766.3406440000012,5636.0,5738.67
16276,2019-05-06 16:00:00,BTCUSDT,0.0051405991577904145,5619.48,5634.82,3536.442888000003,5701.67,5710.0
16306,2019-05-06 20:00:00,BTCUSDT,0.010369954178866436,5673.0,5701.67,3516.7998500000012,5730.98,5740.23
16336,2019-05-07 00:00:00,BTCUSDT,-0.00736044597878216,5730.25,5731.0,4826.682624000003,5790.41,5805.0
16366,2019-05-07 04:00:00,BTCUSDT,0.036398337447958166,5732.0,5790.35,2832.3130819999988,5747.79,5797.2
16396,2019-05-07 08:00:00,BTCUSDT,-0.003651166694644936,5747.74,5749.92,10877.438045,5957.0,5988.0
16426,2019-05-07 12:00:00,BTCUSDT,0.002087527905311637,5905.0,5955.91,5179.114849000001,5935.25,5980.0
16456,2019-05-07 16:00:00,BTCUSDT,-0.004658990792986817,5912.23,5935.25,4001.286837000001,5947.64,5968.0
16486,2019-05-07 20:00:00,BTCUSDT,0.000496627493906221,5840.0,5945.8,10529.195344000002,5919.93,6028.41
16516,2019-05-08 00:00:00,BTCUSDT,-0.012921100750143076,5880.13,5919.93,4267.685124999995,5922.87,5965.0
16546,2019-05-08 04:00:00,BTCUSDT,0.005661661826031228,5820.0,5923.45,5089.395610000001,5846.34,5969.22
16576,2019-05-08 08:00:00,BTCUSDT,0.004153456791803345,5772.2,5846.34,7861.275897999997,5879.44,5901.0
16606,2019-05-08 12:00:00,BTCUSDT,0.005443896027344852,5871.55,5879.64,3165.3709000000013,5903.86,5928.65
16636,2019-05-08 16:00:00,BTCUSDT,0.0030222371967654205,5865.0,5903.39,3095.995279000001,5936.0,5959.99
16666,2019-05-08 20:00:00,BTCUSDT,-0.00038461926052324463,5896.0,5936.0,3003.467622,5953.94,5967.0
16696,2019-05-09 00:00:00,BTCUSDT,0.005988255357757932,5914.5,5953.07,2151.033505000001,5951.65,5970.0
16726,2019-05-09 04:00:00,BTCUSDT,0.014672748438776306,5910.01,5951.57,3820.335365,5987.29,6014.72
16756,2019-05-09 08:00:00,BTCUSDT,0.004480555180621293,5983.71,5986.66,6207.513235000001,6075.14,6114.73
16786,2019-05-09 12:00:00,BTCUSDT,-0.002520336394444156,6068.0,6072.89,4953.729323,6102.36,6135.56
16816,2019-05-09 16:00:00,BTCUSDT,-0.004611482212854234,6060.0,6102.36,3214.450797000003,6086.98,6147.55
16846,2019-05-09 20:00:00,BTCUSDT,0.012599626005337594,6025.0,6087.78,4449.515220000001,6058.91,6089.09
16876,2019-05-10 00:00:00,BTCUSDT,0.012050038710728959,6056.55,6058.91,3584.3826929999987,6135.25,6150.0
16906,2019-05-10 04:00:00,BTCUSDT,0.02074509033398919,6123.43,6136.92,5099.575888000003,6209.18,6224.55
16936,2019-05-10 08:00:00,BTCUSDT,0.005277698450139479,6172.0,6209.95,9756.140040999997,6337.99,6365.01
16966,2019-05-10 12:00:00,BTCUSDT,-0.010084062629484023,6232.24,6339.49,6605.2949469999985,6371.44,6390.0
16996,2019-05-10 16:00:00,BTCUSDT,0.007393149722776826,6265.63,6371.44,4039.130327000001,6307.19,6387.0
17026,2019-05-10 20:00:00,BTCUSDT,0.008931634827552548,6266.16,6307.22,4220.4771169999985,6353.82,6370.67
17056,2019-05-11 00:00:00,BTCUSDT,-0.005809155816097422,6342.2,6353.82,6713.6642969999975,6410.57,6468.92
17086,2019-05-11 04:00:00,BTCUSDT,0.032224912251523234,6270.03,6410.55,5327.8681000000015,6373.33,6423.0
17116,2019-05-11 08:00:00,BTCUSDT,0.033891142792431994,6372.85,6375.16,8225.328062999999,6578.71,6611.64
17146,2019-05-11 12:00:00,BTCUSDT,-0.006927710400533971,6574.05,6580.84,21748.849533000004,6801.67,6952.63
17176,2019-05-11 16:00:00,BTCUSDT,0.022358262208437285,6656.55,6801.09,10197.344043,6754.55,6833.0
17206,2019-05-11 20:00:00,BTCUSDT,-0.0008065952557138045,6705.36,6754.57,6413.743703000004,6905.57,6905.57
17236,2019-05-12 00:00:00,BTCUSDT,0.02553913043478273,6848.0,6905.57,10085.427943999992,6900.0,6979.99
17266,2019-05-12 04:00:00,BTCUSDT,0.011777474414305987,6885.29,6901.19,17768.454427999994,7076.22,7343.99
17296,2019-05-12 08:00:00,BTCUSDT,0.04482258686287977,6876.12,7076.24,12303.181618999992,7159.56,7230.0
17326,2019-05-12 12:00:00,BTCUSDT,-0.0416070113241549,7158.54,7160.22,10444.504919000005,7480.47,7513.91
17356,2019-05-12 16:00:00,BTCUSDT,-0.04594635686119708,6966.0,7480.47,23436.121500999994,7169.23,7521.78
17386,2019-05-12 20:00:00,BTCUSDT,0.02818929710241336,6750.0,7162.66,19804.127271999994,6839.83,7242.0
17416,2019-05-13 00:00:00,BTCUSDT,-0.009289541338672214,6795.0,6842.5,11008.796173000004,7032.64,7088.4
17446,2019-05-13 04:00:00,BTCUSDT,0.00815666304499163,6863.0,7028.79,10079.970199000009,6967.31,7170.0
17476,2019-05-13 08:00:00,BTCUSDT,-2.277858926513776e-05,6870.0,6968.24,6078.308724999999,7024.14,7080.0
17506,2019-05-13 12:00:00,BTCUSDT,0.028610559825056562,6990.0,7024.15,6328.051967000001,7023.98,7170.0
17536,2019-05-13 16:00:00,BTCUSDT,0.07570581901026174,6983.91,7026.29,8308.912518000001,7224.94,7294.77
17566,2019-05-13 20:00:00,BTCUSDT,0.00932203280789401,7202.93,7225.24,25711.42046,7771.91,7869.08
17596,2019-05-14 00:00:00,BTCUSDT,-0.006839308751765527,7662.02,7769.11,16590.054626999998,7844.36,7895.99
17626,2019-05-14 04:00:00,BTCUSDT,0.017687733210451917,7568.0,7845.84,22888.160319,7790.71,8100.0
17656,2019-05-14 08:00:00,BTCUSDT,0.04958687067305202,7755.79,7795.62,11509.159221000002,7928.51,8027.85
17686,2019-05-14 12:00:00,BTCUSDT,-0.031445649065210635,7900.0,7931.0,12218.713868,8321.66,8322.31
17716,2019-05-14 16:00:00,BTCUSDT,-0.013645195149367573,7910.99,8321.66,16816.441896000004,8059.98,8366.0
17746,2019-05-14 20:00:00,BTCUSDT,-0.026320754716981143,7935.0,8057.18,11718.509333000007,7950.0,8205.0
17776,2019-05-15 00:00:00,BTCUSDT,0.026717049381519864,7659.42,7950.0,14580.585499999996,7740.75,8048.0
17806,2019-05-15 04:00:00,BTCUSDT,-0.00010695106422609069,7599.56,7738.25,9952.926455999996,7947.56,7999.99
17836,2019-05-15 08:00:00,BTCUSDT,0.0,7883.38,7945.26,7684.296322999994,7946.71,8116.28
17866,2019-05-15 12:00:00,BTCUSDT,0.0,7883.38,7945.26,0.0,7946.71,8116.28
17896,2019-05-15 16:00:00,BTCUSDT,0.005692921976516052,7883.38,7945.26,0.0,7946.71,8116.28
17926,2019-05-15 20:00:00,BTCUSDT,0.02190329018574944,7850.0,7946.71,6873.871449000001,7991.95,8047.0
17956,2019-05-16 00:00:00,BTCUSDT,0.00035141422799078725,7905.59,7993.74,14281.231761000001,8167.0,8240.0
17986,2019-05-16 04:00:00,BTCUSDT,0.007847126086461653,8044.11,8167.0,9088.910055,8169.87,8249.0
18016,2019-05-16 08:00:00,BTCUSDT,-0.026063944775187697,8137.68,8169.08,14346.949845999996,8233.98,8320.0
18046,2019-05-16 12:00:00,BTCUSDT,-0.018626151430848004,7870.01,8235.0,14962.557593999998,8019.37,8235.0
18076,2019-05-16 16:00:00,BTCUSDT,0.01736594663278268,7767.0,8018.61,12952.152621000005,7870.0,8079.0
18106,2019-05-16 20:00:00,BTCUSDT,-0.018483339515678817,7725.0,7870.0,10708.177203,8006.67,8030.91
18136,2019-05-17 00:00:00,BTCUSDT,0.0010065303587880603,7790.02,8008.56,8428.628106000006,7858.68,8034.69
18166,2019-05-17 04:00:00,BTCUSDT,-0.06642776603331313,7705.0,7856.75,8346.297408000006,7866.59,7960.0
18196,2019-05-17 08:00:00,BTCUSDT,-0.00614104245216851,7000.0,7868.67,24251.291234,7344.03,7925.0
18226,2019-05-17 12:00:00,BTCUSDT,-0.02037832942636808,7150.33,7343.94,17724.263559000006,7298.93,7490.0
18256,2019-05-17 16:00:00,BTCUSDT,-0.007798394168546441,7056.0,7299.87,10580.638825,7150.19,7325.54
18286,2019-05-17 20:00:00,BTCUSDT,0.005961014486012273,6913.0,7154.18,14614.159755999995,7094.43,7277.0
18316,2019-05-18 00:00:00,BTCUSDT,0.03062191034536865,6980.02,7096.02,11659.304880999993,7136.72,7219.94
18346,2019-05-18 04:00:00,BTCUSDT,0.0008211810323497383,7070.0,7135.73,9984.070052999996,7355.26,7375.0
18376,2019-05-18 08:00:00,BTCUSDT,-0.007921155230733778,7227.0,7355.28,8114.500665000002,7361.3,7434.61
18406,2019-05-18 12:00:00,BTCUSDT,0.0002081339287058892,7279.2,7358.04,8631.551613999998,7302.99,7458.0
18436,2019-05-18 16:00:00,BTCUSDT,0.005406249016018938,7156.61,7309.01,6363.535268999995,7304.51,7374.0
18466,2019-05-18 20:00:00,BTCUSDT,-0.014436274509804004,7256.63,7305.09,5353.969855000001,7344.0,7393.01
18496,2019-05-19 00:00:00,BTCUSDT,0.002689977037792391,7230.0,7344.0,4964.468870999998,7237.98,7375.22
18526,2019-05-19 04:00:00,BTCUSDT,0.08898028922004286,7230.0,7237.98,3711.228790000003,7257.45,7343.99
18556,2019-05-19 08:00:00,BTCUSDT,0.0005061228208249613,7243.08,7257.32,16892.065966000013,7903.22,7931.51
18586,2019-05-19 12:00:00,BTCUSDT,0.007232630431428522,7815.97,7904.0,10170.669512999992,7907.22,7997.0
18616,2019-05-19 16:00:00,BTCUSDT,-0.00020466048332523634,7867.65,7909.14,11240.939042,7964.41,8092.9
18646,2019-05-19 20:00:00,BTCUSDT,-0.001293518092927326,7765.0,7961.72,10048.712626999999,7962.78,7991.18
18676,2019-05-20 00:00:00,BTCUSDT,0.0246463996137054,7850.99,7961.19,5720.4199309999985,7952.48,8049.0
18706,2019-05-20 04:00:00,BTCUSDT,-0.01453522620169645,7892.46,7951.7,11675.923435999995,8148.48,8275.09
18736,2019-05-20 08:00:00,BTCUSDT,-0.019754571583703195,7780.0,8147.94,13530.177374999996,8030.04,8156.03
18766,2019-05-20 12:00:00,BTCUSDT,-0.0045150741734962824,7829.79,8030.04,8353.431218000002,7871.41,8109.81
18796,2019-05-20 16:00:00,BTCUSDT,-0.00017356081711406013,7777.77,7870.01,7747.221133999995,7835.87,7939.04
18826,2019-05-20 20:00:00,BTCUSDT,-0.004277229845899733,7553.0,7832.5,13735.90859300001,7834.51,7896.4
18856,2019-05-21 00:00:00,BTCUSDT,0.017581079348801376,7672.78,7833.71,11109.917157000005,7801.0,7880.92
18886,2019-05-21 04:00:00,BTCUSDT,-0.00618280077851896,7778.0,7802.09,11450.296469999996,7938.15,8080.0
18916,2019-05-21 08:00:00,BTCUSDT,0.0007592783433283401,7800.0,7937.16,8174.949993999991,7889.07,7998.0
18946,2019-05-21 12:00:00,BTCUSDT,-0.0059138245941133824,7790.05,7889.09,8805.710255999997,7895.06,7942.0
18976,2019-05-21 16:00:00,BTCUSDT,0.0053667194589450675,7771.0,7895.02,7395.900605999997,7848.37,7980.9
19006,2019-05-21 20:00:00,BTCUSDT,0.009626778565082759,7793.38,7847.92,10556.250078000008,7890.49,7971.0
19036,2019-05-22 00:00:00,BTCUSDT,-0.007729917340848158,7852.9,7890.62,9656.891683999998,7966.45,8005.12
19066,2019-05-22 04:00:00,BTCUSDT,-0.0012270916536261116,7865.2,7966.44,7794.159251000003,7904.87,8042.32
19096,2019-05-22 08:00:00,BTCUSDT,-0.0016402433386487616,7882.95,7904.48,5816.499592,7895.17,7988.0
19126,2019-05-22 12:00:00,BTCUSDT,-0.010138006805189392,7830.23,7895.35,4919.189716000001,7882.22,7936.0
19156,2019-05-22 16:00:00,BTCUSDT,0.01759607090720561,7730.0,7881.19,7893.617498999997,7802.31,7924.97
19186,2019-05-22 20:00:00,BTCUSDT,-0.004774799738022195,7760.0,7802.95,9048.923614999996,7939.6,8016.0
19216,2019-05-23 00:00:00,BTCUSDT,-0.0345824753945041,7835.48,7939.96,5561.646682000001,7901.69,7948.97
19246,2019-05-23 04:00:00,BTCUSDT,0.004266933038646226,7465.0,7901.2,15966.64017000001,7628.43,7917.68
19276,2019-05-23 08:00:00,BTCUSDT,-0.009540554863737949,7533.0,7627.8,8883.361213999999,7660.98,7685.6
19306,2019-05-23 12:00:00,BTCUSDT,0.00015946462059934774,7547.33,7661.45,8276.434863000006,7587.89,7683.52
19336,2019-05-23 16:00:00,BTCUSDT,0.021740390823681288,7461.0,7587.88,8653.711027000001,7589.1,7645.0
19366,2019-05-23 20:00:00,BTCUSDT,0.0006564277690870313,7552.53,7588.04,8766.724205,7754.09,7808.88
19396,2019-05-24 00:00:00,BTCUSDT,0.011899453292744777,7702.0,7754.07,6422.945455000001,7759.18,7849.0
19426,2019-05-24 04:00:00,BTCUSDT,-0.0005642226781854554,7745.7,7759.16,8690.590138000001,7851.51,7940.98
19456,2019-05-24 08:00:00,BTCUSDT,0.0006613925179812519,7800.0,7849.95,5707.605488999996,7847.08,7910.0
19486,2019-05-24 12:00:00,BTCUSDT,0.016005562722626543,7766.0,7848.13,4984.305293000003,7852.27,7880.0
19516,2019-05-24 16:00:00,BTCUSDT,0.008537280880426712,7849.84,7853.13,10728.519533999988,7977.95,8000.0
19546,2019-05-24 20:00:00,BTCUSDT,-0.0027566287102011033,7918.99,7978.65,9376.860960000002,8046.06,8094.0
19576,2019-05-25 00:00:00,BTCUSDT,-0.0073542974221947315,7960.34,8047.79,9278.987489,8023.88,8130.0
19606,2019-05-25 04:00:00,BTCUSDT,0.0013082448301102725,7892.0,8023.9,6663.462690000001,7964.87,8096.74
19636,2019-05-25 08:00:00,BTCUSDT,-0.0020513360642684386,7930.0,7964.52,4145.108287000003,7975.29,8033.48
19666,2019-05-25 12:00:00,BTCUSDT,0.010691135617476144,7908.34,7976.96,4490.2012319999985,7958.93,8016.83
19696,2019-05-25 16:00:00,BTCUSDT,-0.003310533787832415,7935.89,7958.62,6953.467301000002,8044.02,8091.8
19726,2019-05-25 20:00:00,BTCUSDT,-0.006189046560040157,7965.22,8044.02,4777.606953999997,8017.39,8065.98
19756,2019-05-26 00:00:00,BTCUSDT,0.007234144559895572,7939.0,8017.39,4656.966644000005,7967.77,8057.11
19786,2019-05-26 04:00:00,BTCUSDT,-0.007527341282252188,7968.29,7970.5,3421.7302189999987,8025.41,8052.6
19816,2019-05-26 08:00:00,BTCUSDT,0.0006013810420590904,7952.48,8023.0,4017.7937960000013,7965.0,8047.5
19846,2019-05-26 12:00:00,BTCUSDT,-0.00775553684601482,7919.64,7964.85,4506.994233000001,7969.79,8008.68
19876,2019-05-26 16:00:00,BTCUSDT,0.009509381662573757,7833.42,7969.78,6862.354058000003,7907.98,7997.85
19906,2019-05-26 20:00:00,BTCUSDT,0.06223334560914329,7863.48,7908.16,4174.229328999998,7983.18,7994.0
19936,2019-05-27 00:00:00,BTCUSDT,0.015852594339622602,7940.5,7983.18,11524.600014999995,8480.0,8499.0
19966,2019-05-27 04:00:00,BTCUSDT,0.005819305514119799,8418.9,8480.0,18655.116854000004,8614.43,8740.0
19996,2019-05-27 08:00:00,BTCUSDT,0.0036320367104620828,8589.0,8612.54,13564.810906999995,8664.56,8842.57
20026,2019-05-27 12:00:00,BTCUSDT,-0.0010395548313426595,8590.0,8662.96,5498.952276000003,8696.03,8735.14
20056,2019-05-27 16:00:00,BTCUSDT,0.012893994352474179,8640.01,8694.83,5052.647351999999,8686.99,8710.0
20086,2019-05-27 20:00:00,BTCUSDT,-0.004140243209455607,8685.95,8686.99,9746.194541000004,8799.0,8882.61
20116,2019-05-28 00:00:00,BTCUSDT,-0.0007132610638203031,8600.0,8798.96,13061.449873999994,8762.57,8908.32
20146,2019-05-28 04:00:00,BTCUSDT,0.0007982805562154471,8660.0,8761.0,5033.734607999999,8756.32,8823.52
20176,2019-05-28 08:00:00,BTCUSDT,-0.004766463813330679,8716.32,8752.52,4686.212721000002,8763.31,8798.49
20206,2019-05-28 12:00:00,BTCUSDT,0.0014699238895883315,8625.0,8761.23,5411.807406999997,8721.54,8783.0
20236,2019-05-28 16:00:00,BTCUSDT,-0.005746271049052343,8647.1,8721.54,4315.204003000002,8734.36,8743.85
20266,2019-05-28 20:00:00,BTCUSDT,0.0006298817273266978,8510.63,8734.35,7299.334720999997,8684.17,8756.95
20296,2019-05-29 00:00:00,BTCUSDT,0.002992068716310525,8617.02,8684.78,6417.62958,8689.64,8790.0
20326,2019-05-29 04:00:00,BTCUSDT,-0.00798908628626227,8656.85,8689.66,3398.3787600000005,8715.64,8740.0
20356,2019-05-29 08:00:00,BTCUSDT,-0.01145152503871727,8611.0,8716.87,4298.477276000001,8646.01,8716.87
20386,2019-05-29 12:00:00,BTCUSDT,0.008658008658008587,8406.6,8643.82,9890.089614,8547.0,8661.1
20416,2019-05-29 16:00:00,BTCUSDT,0.006984108572091197,8527.23,8548.31,5636.991217,8621.0,8687.55
20446,2019-05-29 20:00:00,BTCUSDT,-0.0004262078673363812,8610.99,8621.0,6828.929557,8681.21,8750.0
20476,2019-05-30 00:00:00,BTCUSDT,-0.003668102946582597,8628.0,8683.97,4128.535751999999,8677.51,8726.99
20506,2019-05-30 04:00:00,BTCUSDT,0.0030986573641400557,8601.0,8677.5,3248.720662000001,8645.68,8700.0
20536,2019-05-30 08:00:00,BTCUSDT,0.0027950514674597304,8541.33,8646.5,7811.569954,8672.47,8718.71
20566,2019-05-30 12:00:00,BTCUSDT,0.0032242077751243325,8653.74,8675.39,6115.6025439999985,8696.71,8757.33
20596,2019-05-30 16:00:00,BTCUSDT,0.024814464597839425,8660.0,8699.1,5786.564250999999,8724.75,8775.0
20626,2019-05-30 20:00:00,BTCUSDT,-0.035904375786383384,8680.0,8724.54,7838.283519999997,8941.25,8942.05
20656,2019-05-31 00:00:00,BTCUSDT,-0.0406810963061266,8513.38,8941.25,20204.805065,8620.22,9074.26
20686,2019-05-31 04:00:00,BTCUSDT,-0.0006892765498444088,8005.0,8620.21,23100.62967799999,8269.54,8621.98
20716,2019-05-31 08:00:00,BTCUSDT,0.005793916629557083,8200.0,8267.1,9132.966147999994,8263.84,8388.0
20746,2019-05-31 12:00:00,BTCUSDT,-0.003279706246119951,8108.5,8263.84,7654.195703000002,8311.72,8320.12
20776,2019-05-31 16:00:00,BTCUSDT,0.007853257786265111,8226.18,8311.72,6306.781999999997,8284.46,8360.3
20806,2019-05-31 20:00:00,BTCUSDT,0.011165911333825164,8268.85,8284.09,9087.126043000004,8349.52,8459.41
20836,2019-06-01 00:00:00,BTCUSDT,0.013295430991087098,8288.92,8348.72,6100.458546,8442.75,8474.97
20866,2019-06-01 04:00:00,BTCUSDT,-0.00026300409117474555,8420.03,8444.72,6520.777669000001,8555.0,8594.0
20896,2019-06-01 08:00:00,BTCUSDT,-0.001577270468562708,8491.52,8555.0,4526.902376,8552.75,8591.83
20926,2019-06-01 12:00:00,BTCUSDT,0.003131418881729741,8445.5,8548.55,7832.967746999999,8539.26,8580.0
20956,2019-06-01 16:00:00,BTCUSDT,-0.004178146159234286,8504.06,8539.22,5815.959816999999,8566.0,8626.0
20986,2019-06-01 20:00:00,BTCUSDT,-1.1723040815980745e-05,8442.36,8563.02,5048.585962999997,8530.21,8577.0
21016,2019-06-02 00:00:00,BTCUSDT,0.0016365556833382033,8468.0,8530.21,4125.8039039999985,8530.11,8583.99
21046,2019-06-02 04:00:00,BTCUSDT,3.511207188111598e-06,8500.25,8532.51,4546.903895,8544.07,8600.0
21076,2019-06-02 08:00:00,BTCUSDT,0.01865731908568491,8524.0,8545.1,2704.5323550000007,8544.1,8598.0
21106,2019-06-02 12:00:00,BTCUSDT,0.0021290261055597615,8540.4,8545.93,4282.799385000003,8703.51,8736.2
21136,2019-06-02 16:00:00,BTCUSDT,-0.005024054005714485,8668.83,8702.37,4795.390430000003,8722.04,8753.01
21166,2019-06-02 20:00:00,BTCUSDT,-0.001041688272479746,8561.47,8723.0,9821.517502000004,8678.22,8814.78
21196,2019-06-03 00:00:00,BTCUSDT,0.006551946089480065,8614.1,8677.22,3608.645875000003,8669.18,8703.33
21226,2019-06-03 04:00:00,BTCUSDT,-0.007507466210099013,8647.37,8669.18,2658.961067000001,8725.98,8756.28
21256,2019-06-03 08:00:00,BTCUSDT,-0.021993032710695748,8617.32,8726.0,5670.234045999998,8660.47,8800.95
21286,2019-06-03 12:00:00,BTCUSDT,0.004467532467532509,8321.5,8660.5,10559.787696,8470.0,8676.77
21316,2019-06-03 16:00:00,BTCUSDT,-0.0040174709444466,8412.96,8469.98,5822.761002999999,8507.84,8548.08
21346,2019-06-03 20:00:00,BTCUSDT,0.011473200482436052,8330.0,8505.1,8100.170929000003,8473.66,8567.0
21376,2019-06-04 00:00:00,BTCUSDT,-0.05309373133213857,8435.0,8471.88,5237.416562000001,8570.88,8583.0
21406,2019-06-04 04:00:00,BTCUSDT,-0.02709399666330692,8080.8,8570.89,10385.255770999996,8115.82,8580.22
21436,2019-06-04 08:00:00,BTCUSDT,-0.00042173626159303085,7780.4,8115.66,18211.230837000006,7895.93,8115.66
21466,2019-06-04 12:00:00,BTCUSDT,0.006456680941641535,7800.0,7895.91,10447.400892,7892.6,8007.28
21496,2019-06-04 16:00:00,BTCUSDT,-0.00030842594504232324,7887.9,7893.1,8017.656273000002,7943.56,8007.0
21526,2019-06-04 20:00:00,BTCUSDT,-0.04025255915105064,7877.85,7943.56,7973.163569000004,7941.11,8050.0
21556,2019-06-05 00:00:00,BTCUSDT,0.008603338467957578,7531.11,7941.91,20601.781026000008,7621.46,7976.99
21586,2019-06-05 04:00:00,BTCUSDT,0.014255180479326944,7481.02,7621.51,8983.79332,7687.03,7740.8
21616,2019-06-05 08:00:00,BTCUSDT,0.0035040870326976674,7687.04,7687.04,7919.286804999996,7796.61,7859.99
21646,2019-06-05 12:00:00,BTCUSDT,-0.004164147685370434,7678.23,7796.36,6257.589255000003,7823.93,7838.49
21676,2019-06-05 16:00:00,BTCUSDT,-0.021344182972142245,7750.0,7824.03,8575.913338999997,7791.35,7888.0
21706,2019-06-05 20:00:00,BTCUSDT,0.02072117559884856,7572.78,7790.75,10075.899827999996,7625.05,7815.0
21736,2019-06-06 00:00:00,BTCUSDT,-0.0008415723912862383,7622.01,7627.97,8104.652714,7783.05,7836.44
21766,2019-06-06 04:00:00,BTCUSDT,0.009702308236352986,7609.81,7783.06,7803.307795999997,7776.5,7896.7
21796,2019-06-06 08:00:00,BTCUSDT,-0.011493960099083655,7742.12,7778.08,4180.716947999998,7851.95,7868.13
21826,2019-06-06 12:00:00,BTCUSDT,0.008994163649715947,7750.0,7851.86,3907.7514560000004,7761.7,7856.36
21856,2019-06-06 16:00:00,BTCUSDT,-0.01745129611020102,7740.4,7761.82,4080.0576680000013,7831.51,7840.62
21886,2019-06-06 20:00:00,BTCUSDT,-0.012863165445935243,7565.25,7831.96,9606.925641999997,7694.84,7849.0
21916,2019-06-07 00:00:00,BTCUSDT,0.02512421239991269,7444.58,7694.84,9727.001603,7595.86,7714.27
21946,2019-06-07 04:00:00,BTCUSDT,0.0,7572.49,7592.95,5167.907103000001,7786.7,7807.0
21976,2019-06-07 08:00:00,BTCUSDT,0.01972722719508924,7737.49,7787.57,5009.032400999999,7786.7,7849.99
22006,2019-06-07 12:00:00,BTCUSDT,-0.005958205661995564,7757.93,7786.33,8187.290731000003,7940.31,7993.32
22036,2019-06-07 16:00:00,BTCUSDT,0.004543266185227379,7873.9,7940.31,5844.085232,7893.0,8000.0
22066,2019-06-07 20:00:00,BTCUSDT,0.0011338326064529447,7884.75,7892.76,4375.028407999999,7928.86,7954.7
22096,2019-06-08 00:00:00,BTCUSDT,0.0053767707880596465,7890.0,7928.0,8724.087678999991,7937.85,8100.0
22126,2019-06-08 04:00:00,BTCUSDT,-0.006642415979891014,7928.0,7937.72,1846.3658960000007,7980.53,8055.0
22156,2019-06-08 08:00:00,BTCUSDT,-0.002204977092457705,7912.65,7978.94,3211.2839810000023,7927.52,8044.65
22186,2019-06-08 12:00:00,BTCUSDT,0.008919044657169861,7850.0,7927.39,4173.7987429999985,7910.04,7991.55
22216,2019-06-08 16:00:00,BTCUSDT,-0.007663593794443702,7896.94,7910.04,2957.977138999997,7980.59,8000.0
22246,2019-06-08 20:00:00,BTCUSDT,-0.013912617448478048,7825.0,7981.33,4899.333571000001,7919.43,7986.22
22276,2019-06-09 00:00:00,BTCUSDT,0.0108038544034319,7751.0,7919.1,4883.926547000005,7809.25,7919.58
22306,2019-06-09 04:00:00,BTCUSDT,-0.002572963988638821,7806.95,7810.54,2646.3093750000007,7893.62,7943.72
22336,2019-06-09 08:00:00,BTCUSDT,0.003264192569579993,7831.0,7895.28,2619.9241199999965,7873.31,7935.0
22366,2019-06-09 12:00:00,BTCUSDT,-0.0058716218867934655,7842.0,7873.37,2914.5834539999987,7899.01,7908.0
22396,2019-06-09 16:00:00,BTCUSDT,-0.017307577206617353,7835.0,7898.92,3332.270207000003,7852.63,7925.99
22426,2019-06-09 20:00:00,BTCUSDT,0.001987891228397487,7665.43,7850.12,9094.033743999997,7716.72,7852.6
22456,2019-06-10 00:00:00,BTCUSDT,-0.013441437340113828,7571.55,7718.92,7479.123040999998,7732.06,7759.0
22486,2019-06-10 04:00:00,BTCUSDT,0.003451697860419323,7506.66,7732.06,6198.994786000002,7628.13,7739.12
22516,2019-06-10 08:00:00,BTCUSDT,0.005780943397705407,7511.0,7627.57,5298.338435999999,7654.46,7682.42
22546,2019-06-10 12:00:00,BTCUSDT,0.026452483597901415,7603.89,7654.69,4404.393406999998,7698.71,7737.38
22576,2019-06-10 16:00:00,BTCUSDT,0.0015299227066345455,7596.0,7698.08,9645.578155,7902.36,7954.7
22606,2019-06-10 20:00:00,BTCUSDT,0.003962372622229093,7852.56,7902.67,8858.758688000002,7914.45,8020.0
22636,2019-06-11 00:00:00,BTCUSDT,0.0046489911034872655,7877.41,7914.45,5004.743176000001,7945.81,7982.85
22666,2019-06-11 04:00:00,BTCUSDT,-0.006314866430741306,7867.0,7947.67,3661.6646830000013,7982.75,7989.89
22696,2019-06-11 08:00:00,BTCUSDT,-0.004384582607402043,7897.0,7981.0,3675.569400000003,7932.34,8010.0
22726,2019-06-11 12:00:00,BTCUSDT,-0.01624425772010596,7860.17,7932.36,4681.118605999997,7897.56,7940.97
22757,2019-06-11 16:00:00,BTCUSDT,-0.0009962325932810767,7706.83,7897.56,7446.978966999999,7769.27,7936.08
